id_shade,marca,produto,url_produto,url_imagem,descricao,nome_tom,tom_especifico,espaco_cores,codigo_hex,matiz,saturacao,luminosidade,tom_unificado
5413,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2366961+sw.jpg,0.4 rose 1 oz/ 30 ml,rose,0.4,rgb,#e4c7b2,25.2,0.480769230769231,0.796078431372549,0.4
5414,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2366979+sw.jpg,0.5 porcelain 1 oz/ 30 ml,porcelain,0.5,rgb,#e2ccb3,31.9148936170213,0.447619047619048,0.794117647058823,0.5
5415,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2366987+sw.jpg,1.1 warm sand 1 oz/ 30 ml,warm sand,1.1,rgb,#e2d0b3,37.0212765957447,0.447619047619048,0.794117647058823,1.1
5416,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2366995+sw.jpg,1.3 nude ivory 1 oz/ 30 ml,nude ivory,1.3,rgb,#e2c8ae,30.0,0.472727272727273,0.784313725490196,1.3
5417,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367001+sw.jpg,1.4 bone 1 oz/ 30 ml,bone,1.4,rgb,#e2cca9,36.8421052631579,0.495652173913044,0.774509803921569,1.4
5418,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367019+sw.jpg,1.5 cream 1 oz/ 30 ml,cream,1.5,rgb,#e3c9ad,31.1111111111111,0.490909090909091,0.784313725490196,1.5
5419,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367027+sw.jpg,2.0 buff 1 oz/ 30 ml,buff,2.0,rgb,#e3c7ac,29.4545454545455,0.495495495495495,0.782352941176471,2.0
5420,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367035+sw.jpg,2.5 linen 1 oz/ 30 ml,linen,2.5,rgb,#e2c9aa,33.2142857142857,0.491228070175439,0.776470588235294,2.5
5421,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367043+sw.jpg,2.7 vellum 1 oz/ 30 ml,vellum,2.7,rgb,#e0c6ad,29.4117647058824,0.451327433628319,0.77843137254902,2.7
5422,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367050+sw.jpg,3.5 ivory rose 1 oz/ 30 ml,ivory rose,3.5,rgb,#dcc3b3,23.4146341463415,0.369369369369369,0.782352941176471,3.5
5423,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367068+sw.jpg,3.7 champagne 1 oz/ 30 ml,champagne,3.7,rgb,#d2b395,29.5081967213115,0.403973509933775,0.703921568627451,3.7
5424,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367076+sw.jpg,4.0 fawn 1 oz/ 30 ml,fawn,4.0,rgb,#d3b497,29.0,0.405405405405405,0.709803921568627,4.0
5425,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367407+sw.jpg,4.5 ivory 1 oz/ 30 ml,ivory,4.5,rgb,#e1cab0,31.8367346938776,0.44954128440367,0.786274509803922,4.5
5426,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367084+sw.jpg,4.7 cool beige 1 oz/ 30 ml,cool beige,4.7,rgb,#d1b49b,27.7777777777778,0.36986301369863,0.713725490196078,4.7
5427,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367092+sw.jpg,5.1 cool almond 1 oz/ 30 ml,cool almond,5.1,rgb,#d1b29a,26.1818181818182,0.374149659863946,0.711764705882353,5.1
5428,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367100+sw.jpg,5.5 bisque 1 oz/ 30 ml,bisque,5.5,rgb,#d9c1a8,30.6122448979592,0.392,0.754901960784314,5.5
5429,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367118+sw.jpg,5.6 ivory beige 1 oz/ 30 ml,ivory beige,5.6,rgb,#d2b08d,30.4347826086957,0.433962264150943,0.688235294117647,5.6
5430,tom ford,traceless soft matte foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-p459506?icid2=products%20grid:p459506,/productimages/sku/s2367126+sw.jpg,5.7 dune 1 oz/ 30 ml,dune,5.7,rgb,#d1b399,27.8571428571429,0.378378378378378,0.709803921568627,5.7
